,income,weight
1153,0.47799,210.1282
1154,0.478192,210.1282
1155,0.478199,210.1282
1156,0.478335,210.1282
1157,0.478555,210.1282
1158,0.479002,210.1282
1159,1.237894,210.1282
1160,0.479785,210.1282
1161,0.479869,210.1282
1162,0.479881,210.1282
1163,0.479936,210.1282
1164,0.479966,210.1282
1165,0.480221,210.1282
1166,0.480435,210.1282
1167,0.480577,210.1282
1168,0.480739,210.1282
1169,0.480843,210.1282
1170,0.481018,210.1282
1171,0.481195,210.1282
1172,0.603197,210.1282
1173,0.481337,210.1282
1174,0.481525,210.1282
1175,1.42906,210.1282
1176,0.249998,210.1282
1177,0.48273,210.1282
1178,0.483032,210.1282
1179,0.483328,210.1282
1180,0.483701,210.1282
1181,0.483751,210.1282
1182,0.483868,210.1282
1183,6.626263,210.1282
1184,0.484126,210.1282
1185,0.226483,210.1282
1186,0.510829,210.1282
1187,0.484693,210.1282
1188,0.484954,210.1282
1189,0.485188,210.1282
1190,0.486343,210.1282
1191,4.83204,210.1282
1192,0.487153,210.1282
1193,1.872337,210.1282
1194,0.488332,210.1282
1195,0.488579,210.1282
1196,0.488663,210.1282
1197,0.488989,210.1282
1198,0.489294,210.1282
1199,0.489806,210.1282
1200,0.489982,210.1282
1201,3.651658,210.1282
1202,0.490216,210.1282
1203,0.490526,210.1282
1204,0.49136,210.1282
1205,1.456899,210.1282
1206,0.491779,210.1282
1207,0.491862,210.1282
1208,0.492029,210.1282
1209,4.153331,210.1282
1210,0.492337,210.1282
1211,0.492716,210.1282
1212,0.493081,210.1282
1213,0.493156,210.1282
1214,0.493227,210.1282
1215,0.493494,210.1282
1216,0.493523,210.1282
1217,0.493685,210.1282
1218,0.493745,210.1282
1219,0.493974,210.1282
1220,0.494024,210.1282
1221,0.495384,210.1282
1222,0.495712,210.1282
1223,0.496146,210.1282
1224,0.496415,210.1282
1225,0.524038,210.1282
1226,0.50418,210.1282
1227,0.497039,210.1282
1228,0.497269,210.1282
1229,1.042283,210.1282
1230,0.497501,210.1282
1231,0.497538,210.1282
1232,0.498104,210.1282
1233,0.498513,210.1282
1234,0.655891,210.1282
1235,0.6371,210.1282
1236,2.205366,210.1282
1237,0.499632,210.1282
1238,0.499732,210.1282
1239,0.500722,210.1282
1240,0.737453,210.1282
1241,0.501878,210.1282
1242,0.502078,210.1282
1243,0.502105,210.1282
1244,0.502144,210.1282
1245,0.502202,210.1282
1246,0.502271,210.1282
1247,0.502852,210.1282
1248,0.302718,210.1282
1249,0.907977,210.1282
1250,0.789619,210.1282
1251,1.876643,210.1282
1252,0.504378,210.1282
1253,0.504448,210.1282
1254,0.504814,210.1282
1255,0.504816,210.1282
1256,0.505261,210.1282
1257,0.505406,210.1282
1258,0.505504,210.1282
1259,0.505822,210.1282
1260,0.506112,210.1282
1261,0.506373,210.1282
1262,0.506591,210.1282
1263,0.50669,210.1282
1264,0.507278,210.1282
1265,0.50753,210.1282
1266,0.50754,210.1282
1267,0.507844,210.1282
1268,0.507965,210.1282
1269,0.508374,210.1282
1270,0.509097,210.1282
1271,1.592805,210.1282
1272,0.509515,210.1282
1273,0.509761,210.1282
1274,0.509767,210.1282
1275,0.50983,210.1282
1276,0.5099,210.1282
1277,0.510759,210.1282
1278,0.51108,210.1282
1279,0.511159,210.1282
1280,0.567012,210.1282
1281,0.511259,210.1282
1282,1.995799,210.1282
1283,0.511631,210.1282
1284,0.511731,210.1282
1285,0.51205,210.1282
1286,0.512199,210.1282
1287,5.327277,210.1282
1288,0.512657,210.1282
1289,1.401005,210.1282
1290,0.512963,210.1282
1291,0.513052,210.1282
1292,0.513391,210.1282
1293,0.513516,210.1282
1294,0.513682,210.1282
1295,0.514164,210.1282
1296,0.514493,210.1282
1297,0.221384,210.1282
1298,0.515389,210.1282
1299,0.515784,210.1282
1300,0.589672,210.1282
1301,0.515964,210.1282
1302,0.516017,210.1282
1303,0.516042,210.1282
1304,0.51619,210.1282
1305,2.056387,210.1282
1306,0.517377,210.1282
1307,0.517897,210.1282
1308,1.291914,210.1282
1309,0.518534,210.1282
1310,0.518632,210.1282
1311,0.518764,210.1282
1312,0.51956,210.1282
1313,0.519736,210.1282
1314,0.520029,210.1282
1315,0.520202,210.1282
1316,0.520304,210.1282
1317,0.520689,210.1282
1318,0.520912,210.1282
1319,2.679772,210.1282
1320,0.85482,210.1282
1321,0.521783,210.1282
1322,0.522392,210.1282
1323,0.522394,210.1282
1324,0.522429,210.1282
1325,0.52246,210.1282
1326,0.522542,210.1282
1327,0.522583,210.1282
1328,0.522684,210.1282
1329,0.523042,210.1282
1330,0.523233,210.1282
1331,0.523494,210.1282
1332,1.66873,210.1282
1333,0.523947,210.1282
1334,0.52403,210.1282
1335,0.524453,210.1282
1336,0.635115,210.1282
1337,0.525321,210.1282
1338,0.525454,210.1282
1339,0.525502,210.1282
1340,0.525913,210.1282
1341,0.52614,210.1282
1342,1.02508,210.1282
1343,0.526765,210.1282
1344,0.526841,210.1282
1345,0.526911,210.1282
1346,0.756038,210.1282
1347,0.527084,210.1282
1348,0.52741,210.1282
1349,0.527447,210.1282
1350,0.528356,210.1282
1351,0.7045,210.1282
1352,0.528736,210.1282
1353,0.528839,210.1282
1354,0.528964,210.1282
1355,0.528966,210.1282
1356,0.810641,210.1282
1357,0.529419,210.1282
1358,0.530246,210.1282
1359,6.635608,210.1282
1360,3.254115,210.1282
1361,0.531397,210.1282
1362,0.336596,210.1282
1363,0.532356,210.1282
1364,0.532374,210.1282
1365,0.532443,210.1282
1366,0.532813,210.1282
1367,0.532959,210.1282
1368,0.533328,210.1282
1369,0.533333,210.1282
1370,0.533451,210.1282
1371,0.533559,210.1282
1372,0.533775,210.1282
1373,0.534733,210.1282
1374,0.439956,210.1282
1375,0.535755,210.1282
1376,0.535775,210.1282
1377,0.536267,210.1282
1378,0.536298,210.1282
1379,1.001682,210.1282
1380,0.537109,210.1282
1381,0.537284,210.1282
1382,0.537826,210.1282
1383,0.537872,210.1282
1384,0.53864,210.1282
1385,0.53881,210.1282
1386,0.538843,210.1282
1387,0.539091,210.1282
1388,0.539138,210.1282
1389,0.539313,210.1282
1390,0.539852,210.1282
1391,0.539899,210.1282
1392,0.540608,210.1282
1393,0.609646,210.1282
1394,0.398454,210.1282
1395,0.542357,210.1282
1396,0.543392,210.1282
1397,0.54452,210.1282
1398,0.544933,210.1282
1399,0.546006,210.1282
1400,0.546779,210.1282
1401,3.004378,210.1282
1402,0.547239,210.1282
1403,0.547285,210.1282
1404,0.547474,210.1282
1405,0.547497,210.1282
1406,0.547666,210.1282
1407,0.54777,210.1282
1408,0.547829,210.1282
1409,0.548101,210.1282
1410,0.548249,210.1282
1411,0.548743,210.1282
1412,0.549278,210.1282
1413,0.549327,210.1282
1414,0.549389,210.1282
1415,0.549451,210.1282
1416,0.549604,210.1282
1417,0.549863,210.1282
1418,0.550181,210.1282
1419,0.55027,210.1282
1420,0.550442,210.1282
1421,0.550612,210.1282
1422,0.281207,210.1282
1423,0.551551,210.1282
1424,1.634902,210.1282
1425,0.552174,210.1282
1426,0.552204,210.1282
1427,0.552224,210.1282
1428,0.602003,210.1282
1429,3.259219,210.1282
1430,0.554088,210.1282
1431,0.55415,210.1282
1432,0.555138,210.1282
1433,0.55618,210.1282
1434,0.556214,210.1282
1435,0.556494,210.1282
1436,0.557402,210.1282
1437,0.557638,210.1282
1438,0.558188,210.1282
1439,0.558838,210.1282
1440,0.558913,210.1282
1441,0.559296,210.1282
1442,0.354924,210.1282
1443,0.559959,210.1282
1444,0.560501,210.1282
1445,0.560792,210.1282
1446,0.560853,210.1282
1447,0.560983,210.1282
1448,0.561304,210.1282
1449,0.562136,210.1282
1450,0.562604,210.1282
1451,2.403134,210.1282
1452,0.562803,210.1282
1453,0.563001,210.1282
1454,4.296724,210.1282
1455,0.564253,210.1282
1456,1.92279,210.1282
1457,0.565691,210.1282
1458,0.565928,210.1282
1459,0.56603,210.1282
1460,0.566193,210.1282
1461,0.566293,210.1282
1462,0.797596,210.1282
1463,0.566731,210.1282
1464,0.566905,210.1282
1465,0.896547,210.1282
1466,0.569213,210.1282
1467,2.282238,210.1282
1468,0.571616,210.1282
1469,0.572002,210.1282
1470,0.572161,210.1282
1471,1.92153,210.1282
1472,1.405722,210.1282
1473,1.000368,210.1282
1474,0.573775,210.1282
1475,0.574053,210.1282
1476,0.994992,210.1282
1477,0.574818,210.1282
1478,0.57484,210.1282
1479,0.574906,210.1282
1480,0.575088,210.1282
1481,0.440831,210.1282
1482,0.575361,210.1282
1483,0.575657,210.1282
1484,4.832544,210.1282
1485,0.575985,210.1282
1486,0.576017,210.1282
1487,0.576096,210.1282
1488,0.57647,210.1282
1489,0.243533,210.1282
1490,0.577126,210.1282
1491,1.379052,210.1282
1492,0.577556,210.1282
1493,0.597142,210.1282
1494,0.578501,210.1282
1495,0.423006,210.1282
1496,0.579266,210.1282
1497,0.579433,210.1282
1498,0.57945,210.1282
1499,0.579626,210.1282
1500,0.579966,210.1282
1501,0.58013,210.1282
1502,0.581298,210.1282
1503,0.582134,210.1282
1504,1.643654,210.1282
1505,0.582518,210.1282
1506,0.583123,210.1282
1507,0.583152,210.1282
1508,0.583435,210.1282
1509,0.583533,210.1282
1510,0.261761,210.1282
1511,1.461362,210.1282
1512,0.584566,210.1282
1513,0.584657,210.1282
1514,0.585481,210.1282
1515,0.5855,210.1282
1516,0.678992,210.1282
1517,0.585854,210.1282
1518,0.586127,210.1282
1519,0.586166,210.1282
1520,0.586491,210.1282
1521,0.587248,210.1282
1522,0.587272,210.1282
1523,0.58764,210.1282
1524,0.588432,210.1282
1525,0.588943,210.1282
1526,0.588975,210.1282
1527,0.589146,210.1282
1528,0.589171,210.1282
1529,0.589532,210.1282
1530,0.589536,210.1282
1531,0.589658,210.1282
1532,0.589755,210.1282
1533,0.723516,210.1282
1534,0.590736,210.1282
1535,0.590868,210.1282
1536,0.273623,210.1282
1537,0.591005,210.1282
1538,0.76659,210.1282
1539,0.591846,210.1282
1540,0.592464,210.1282
1541,0.59273,210.1282
1542,0.593049,210.1282
1543,0.593705,210.1282
1544,0.593939,210.1282
1545,0.593989,210.1282
1546,0.59407,210.1282
1547,0.594208,210.1282
1548,0.594251,210.1282
1549,0.32379,210.1282
1550,0.596031,210.1282
1551,0.427332,210.1282
1552,0.597633,210.1282
1553,0.597688,210.1282
1554,0.598681,210.1282
1555,0.598731,210.1282
1556,0.598985,210.1282
1557,0.547507,210.1282
1558,0.599166,210.1282
1559,1.734687,210.1282
1560,0.59935,210.1282
1561,0.599428,210.1282
1562,0.59973,210.1282
1563,1.616897,210.1282
1564,0.600105,210.1282
1565,0.600287,210.1282
1566,0.600523,210.1282
1567,0.600991,210.1282
1568,0.601265,210.1282
1569,0.602003,210.1282
1570,0.602395,210.1282
1571,0.713652,210.1282
1572,0.602715,210.1282
1573,0.602977,210.1282
1574,0.603052,210.1282
1575,0.603403,210.1282
1576,0.60454,210.1282
1577,0.604569,210.1282
1578,0.604823,210.1282
1579,0.605416,210.1282
1580,0.605565,210.1282
1581,0.604145,210.1282
1582,0.606147,210.1282
1583,0.608027,210.1282
1584,0.608042,210.1282
1585,0.608296,210.1282
1586,0.609044,210.1282
1587,0.609203,210.1282
1588,0.623967,210.1282
1589,0.60938,210.1282
1590,1.508558,210.1282
1591,0.610766,210.1282
1592,0.610826,210.1282
1593,0.611023,210.1282
1594,0.611185,210.1282
1595,0.611453,210.1282
1596,0.61156,210.1282
1597,0.612275,210.1282
1598,0.76152,210.1282
1599,0.61287,210.1282
1600,0.613187,210.1282
1601,0.613414,210.1282
1602,0.613998,210.1282
1603,0.614158,210.1282
1604,0.61429,210.1282
1605,0.614496,210.1282
1606,0.615246,210.1282
1607,0.615414,210.1282
1608,0.616125,210.1282
1609,1.007516,210.1282
1610,2.099764,210.1282
1611,0.618161,210.1282
1612,0.52776,210.1282
1613,0.506127,210.1282
1614,0.61936,210.1282
1615,0.619482,210.1282
1616,0.621249,210.1282
1617,0.621455,210.1282
1618,0.621577,210.1282
1619,1.027977,210.1282
1620,0.621854,210.1282
1621,0.936737,210.1282
1622,0.622009,210.1282
1623,0.622617,210.1282
1624,0.62283,210.1282
1625,0.623391,210.1282
1626,2.16615,210.1282
1627,0.624171,210.1282
1628,3.864924,210.1282
1629,0.624533,210.1282
1630,0.625059,210.1282
1631,0.625305,210.1282
1632,0.626248,210.1282
1633,0.357909,210.1282
1634,0.626933,210.1282
1635,0.892809,210.1282
1636,0.628151,210.1282
1637,0.628427,210.1282
1638,0.628618,210.1282
1639,0.628687,210.1282
1640,0.628886,210.1282
1641,0.139368,210.1282
1642,0.630434,210.1282
1643,0.630739,210.1282
1644,0.630742,210.1282
1645,0.631001,210.1282
1646,0.631581,210.1282
1647,0.631963,210.1282
1648,0.63216,210.1282
1649,0.633455,210.1282
1650,0.633621,210.1282
1651,0.634189,210.1282
1652,0.987765,210.1282
1653,0.635251,210.1282
1654,0.635503,210.1282
1655,0.636103,210.1282
1656,0.636291,210.1282
1657,0.638075,210.1282
1658,0.63888,210.1282
1659,0.639284,210.1282
1660,0.639523,210.1282
1661,2.780212,210.1282
1662,0.639753,210.1282
1663,3.061561,210.1282
1664,0.640279,210.1282
1665,0.640528,210.1282
1666,0.640791,210.1282
1667,0.333566,210.1282
1668,0.640974,210.1282
1669,0.641229,210.1282
1670,0.641436,210.1282
1671,0.641473,210.1282
1672,0.642029,210.1282
1673,0.420799,210.1282
1674,0.643625,210.1282
1675,0.643757,210.1282
1676,0.644704,210.1282
1677,0.644995,210.1282
1678,1.729114,210.1282
1679,0.645409,210.1282
1680,0.645526,210.1282
1681,0.645536,210.1282
1682,0.484468,210.1282
1683,0.645611,210.1282
1684,0.645943,210.1282
1685,0.646458,210.1282
1686,0.646635,210.1282
1687,0.646942,210.1282
1688,0.647144,210.1282
1689,2.023816,210.1282
1690,0.647744,210.1282
1691,0.647908,210.1282
1692,0.648408,210.1282
1693,1.260865,210.1282
1694,0.648802,210.1282
1695,0.650278,210.1282
1696,0.651022,210.1282
1697,0.651115,210.1282
1698,0.651801,210.1282
1699,0.652605,210.1282
1700,0.652775,210.1282
1701,0.653174,210.1282
1702,0.653852,210.1282
1703,0.653887,210.1282
1704,0.49623,210.1282
1705,0.656849,210.1282
1706,0.657257,210.1282
1707,0.657321,210.1282
1708,0.657595,210.1282
1709,0.657614,210.1282
1710,0.657707,210.1282
1711,0.657813,210.1282
1712,0.657945,210.1282
1713,0.658637,210.1282
1714,0.658919,210.1282
1715,0.659008,210.1282
1716,0.271914,210.1282
1717,0.659432,210.1282
1718,0.659621,210.1282
1719,0.659949,210.1282
1720,0.661924,210.1282
1721,0.174774,210.1282
1722,0.663027,210.1282
1723,0.663034,210.1282
1724,0.663252,210.1282
1725,2.700324,210.1282
1726,0.663882,210.1282
1727,0.664378,210.1282
1728,0.664497,210.1282
1729,9.25895,210.1282
1730,0.919358,210.1282
1731,2.61531,210.1282
1732,1.012868,210.1282
1733,0.665777,210.1282
1734,4.221752,210.1282
1735,0.666456,210.1282
1736,0.666513,210.1282
1737,0.666986,210.1282
1738,0.313711,210.1282
1739,0.667567,210.1282
1740,0.669031,210.1282
1741,0.669372,210.1282
1742,2.142575,210.1282
1743,0.670355,210.1282
1744,0.670815,210.1282
1745,0.952643,210.1282
1746,0.671367,210.1282
1747,0.67169,210.1282
1748,0.672271,210.1282
1749,4.154121,210.1282
1750,0.672599,210.1282
1751,0.672908,210.1282
1752,0.673172,210.1282
1753,0.674131,210.1282
1754,0.674162,210.1282
1755,0.674445,210.1282
1756,0.674445,210.1282
1757,0.674677,210.1282
1758,1.470447,210.1282
1759,2.374722,210.1282
1760,0.675835,210.1282
1761,0.676446,210.1282
1762,0.676676,210.1282
1763,0.676839,210.1282
1764,0.677127,210.1282
1765,0.677357,210.1282
1766,0.677517,210.1282
1767,2.991311,210.1282
1768,0.678311,210.1282
1769,0.678354,210.1282
1770,0.402032,210.1282
1771,0.533957,210.1282
1772,0.679961,210.1282
1773,2.487079,210.1282
1774,0.248714,210.1282
1775,0.681959,210.1282
1776,0.682142,210.1282
1777,0.682232,210.1282
1778,0.682577,210.1282
1779,0.683632,210.1282
1780,1.817931,210.1282
1781,1.381438,210.1282
1782,0.683917,210.1282
1783,0.684089,210.1282
1784,0.685044,210.1282
1785,0.686212,210.1282
1786,0.687018,210.1282
1787,0.68721,210.1282
1788,0.688344,210.1282
1789,0.344654,210.1282
1790,0.688716,210.1282
1791,0.688725,210.1282
1792,0.68978,210.1282
1793,0.690013,210.1282
1794,0.690154,210.1282
1795,0.691342,210.1282
1796,0.691604,210.1282
1797,0.556578,210.1282
1798,0.691691,210.1282
1799,0.691784,210.1282
1800,0.316344,210.1282
1801,0.692188,210.1282
1802,0.69223,210.1282
1803,0.692449,210.1282
1804,0.692922,210.1282
1805,0.693129,210.1282
1806,0.693362,210.1282
1807,0.693643,210.1282
1808,0.693841,210.1282
1809,0.69481,210.1282
1810,0.695144,210.1282
1811,2.879981,210.1282
1812,0.695561,210.1282
1813,0.695831,210.1282
1814,0.695871,210.1282
1815,0.917033,210.1282
1816,0.696914,210.1282
1817,0.697065,210.1282
1818,0.697472,210.1282
1819,0.697777,210.1282
1820,0.698313,210.1282
1821,2.313247,210.1282
1822,0.698519,210.1282
1823,0.698763,210.1282
1824,0.698845,210.1282
1825,0.69893,210.1282
1826,0.699231,210.1282
1827,0.69946,210.1282
1828,0.69961,210.1282
1829,0.699762,210.1282
1830,0.699811,210.1282
1831,0.700691,210.1282
1832,0.700954,210.1282
1833,0.701426,210.1282
1834,0.701713,210.1282
1835,0.702588,210.1282
1836,0.702719,210.1282
1837,0.703373,210.1282
1838,0.703445,210.1282
1839,0.783132,210.1282
1840,0.704638,210.1282
1841,0.706517,210.1282
1842,0.706693,210.1282
1843,0.70697,210.1282
1844,0.709503,210.1282
1845,0.710224,210.1282
1846,0.71024,210.1282
1847,0.710832,210.1282
1848,0.711167,210.1282
1849,0.711255,210.1282
1850,0.711577,210.1282
1851,0.711967,210.1282
1852,0.71248,210.1282
1853,0.712664,210.1282
1854,0.712837,210.1282
1855,0.712886,210.1282
1856,0.427081,210.1282
1857,0.713079,210.1282
1858,3.204383,210.1282
1859,0.71332,210.1282
1860,0.713785,210.1282
1861,0.714255,210.1282
1862,0.714724,210.1282
1863,0.715299,210.1282
1864,0.715457,210.1282
1865,0.716896,210.1282
1866,0.248668,210.1282
1867,0.717848,210.1282
1868,0.717882,210.1282
1869,1.337029,210.1282
1870,1.285105,210.1282
1871,1.002957,210.1282
1872,0.718453,210.1282
1873,0.718507,210.1282
1874,0.720443,210.1282
1875,0.72111,210.1282
1876,0.721114,210.1282
1877,0.563949,210.1282
1878,0.721954,210.1282
1879,0.722018,210.1282
1880,0.722108,210.1282
1881,0.722175,210.1282
1882,0.722389,210.1282
1883,1.230478,210.1282
1884,0.723822,210.1282
1885,0.724344,210.1282
1886,0.725128,210.1282
1887,0.725625,210.1282
1888,0.726544,210.1282
1889,0.726619,210.1282
1890,0.726687,210.1282
1891,0.726769,210.1282
1892,0.727745,210.1282
1893,0.728274,210.1282
1894,0.728451,210.1282
1895,0.412251,210.1282
1896,3.907597,210.1282
1897,0.728949,210.1282
1898,0.728984,210.1282
1899,0.729321,210.1282
1900,0.729436,210.1282
1901,0.51964,210.1282
1902,0.730722,210.1282
1903,0.730762,210.1282
1904,0.730978,210.1282
1905,0.731353,210.1282
1906,0.731832,210.1282
1907,0.732004,210.1282
1908,0.733544,210.1282
1909,0.733612,210.1282
1910,0.369264,210.1282
1911,0.734724,210.1282
1912,1.981187,210.1282
1913,0.735089,210.1282
1914,0.73578,210.1282
1915,0.735923,210.1282
1916,2.013413,210.1282
1917,0.73626,210.1282
1918,0.737629,210.1282
1919,2.53272,210.1282
1920,0.737849,210.1282
1921,0.738014,210.1282
1922,0.73831,210.1282
1923,0.738492,210.1282
1924,1.506616,210.1282
1925,0.739182,210.1282
1926,0.739772,210.1282
1927,0.739924,210.1282
1928,0.74003,210.1282
1929,0.740289,210.1282
1930,0.741031,210.1282
1931,0.741617,210.1282
1932,0.741858,210.1282
1933,0.742083,210.1282
1934,0.742094,210.1282
1935,0.742143,210.1282
1936,0.742242,210.1282
1937,0.742682,210.1282
1938,0.742903,210.1282
1939,1.046178,210.1282
1940,0.743093,210.1282
1941,0.314083,210.1282
1942,0.743792,210.1282
1943,0.743912,210.1282
1944,2.558882,210.1282
1945,0.744388,210.1282
1946,0.744695,210.1282
1947,0.745445,210.1282
1948,0.745463,210.1282
1949,0.87916,210.1282
1950,0.07089,210.1282
1951,0.746826,210.1282
1952,0.746843,210.1282
1953,0.747471,210.1282
1954,0.747538,210.1282
1955,0.747677,210.1282
1956,0.748203,210.1282
1957,0.748954,210.1282
1958,1.043893,210.1282
1959,0.749411,210.1282
1960,0.749935,210.1282
1961,0.750305,210.1282
1962,0.750322,210.1282
1963,0.750485,210.1282
1964,0.750781,210.1282
1965,0.750883,210.1282
1966,0.751094,210.1282
1967,0.751527,210.1282
1968,0.979071,210.1282
1969,0.751683,210.1282
1970,0.752065,210.1282
1971,2.200498,210.1282
1972,0.753232,210.1282
1973,0.753395,210.1282
1974,0.753688,210.1282
1975,0.754645,210.1282
1976,0.386514,210.1282
1977,0.755678,210.1282
1978,0.75576,210.1282
1979,0.755771,210.1282
1980,0.756271,210.1282
1981,0.638135,210.1282
1982,0.759062,210.1282
1983,0.759362,210.1282
1984,0.479848,210.1282
1985,0.980466,210.1282
1986,0.759795,210.1282
1987,0.760017,210.1282
1988,0.760048,210.1282
1989,0.760082,210.1282
1990,0.765628,210.1282
1991,17.46121,210.1282
1992,0.760737,210.1282
1993,0.760959,210.1282
1994,1.683754,210.1282
1995,0.761337,210.1282
1996,0.761631,210.1282
1997,0.761656,210.1282
1998,4.679158,210.1282
1999,0.763101,210.1282
2000,0.76375,210.1282
2001,0.118991,210.1282
2002,0.764135,210.1282
2003,0.942606,210.1282
2004,0.943238,210.1282
2005,6.127852,210.1282
2006,0.766557,210.1282
2007,0.767372,210.1282
2008,0.76794,210.1282
2009,0.767973,210.1282
2010,0.677294,210.1282
2011,0.768366,210.1282
2012,0.768562,210.1282
2013,0.768818,210.1282
2014,0.768885,210.1282
2015,0.769179,210.1282
2016,0.769769,210.1282
2017,0.770827,210.1282
2018,0.771412,210.1282
2019,0.771472,210.1282
2020,0.772143,210.1282
2021,0.772156,210.1282
2022,0.772717,210.1282
2023,0.772997,210.1282
2024,0.773784,210.1282
2025,0.7739,210.1282
2026,0.774775,210.1282
2027,1.374944,210.1282
2028,0.775197,210.1282
2029,0.775808,210.1282
2030,0.376183,210.1282
2031,0.777751,210.1282
2032,0.779108,210.1282
2033,0.779159,210.1282
2034,0.780414,210.1282
2035,0.780522,210.1282
2036,0.780745,210.1282
2037,0.780923,210.1282
2038,0.780984,210.1282
2039,0.781045,210.1282
2040,0.781239,210.1282
2041,0.781512,210.1282
2042,0.781664,210.1282
2043,0.781695,210.1282
2044,0.78204,210.1282
2045,0.884902,210.1282
2046,1.369896,210.1282
2047,0.782828,210.1282
2048,0.783116,210.1282
2049,4.18591,210.1282
2050,0.783897,210.1282
2051,2.345453,210.1282
2052,0.785625,210.1282
2053,0.786387,210.1282
2054,0.786555,210.1282
2055,0.786596,210.1282
2056,0.786759,210.1282
2057,0.70164,210.1282
2058,0.787318,210.1282
2059,0.70513,210.1282
2060,0.787703,210.1282
2061,0.787904,210.1282
2062,0.78879,210.1282
2063,0.789155,210.1282
2064,0.789725,210.1282
2065,0.79035,210.1282
2066,0.790599,210.1282
2067,0.790612,210.1282
2068,0.790876,210.1282
2069,1.161821,210.1282
2070,0.79206,210.1282
2071,0.792244,210.1282
2072,0.792441,210.1282
2073,0.793063,210.1282
2074,0.793199,210.1282
2075,0.895969,210.1282
2076,0.793612,210.1282
2077,1.059304,210.1282
2078,0.794825,210.1282
2079,0.795028,210.1282
2080,0.7952,210.1282
2081,0.795278,210.1282
2082,0.795462,210.1282
2083,0.795866,210.1282
2084,0.299468,210.1282
2085,0.796554,210.1282
2086,1.663494,210.1282
2087,0.796805,210.1282
2088,0.797628,210.1282
2089,0.797912,210.1282
2090,0.464293,210.1282
2091,0.493174,210.1282
2092,0.800305,210.1282
2093,0.80166,210.1282
2094,0.801758,210.1282
2095,0.801937,210.1282
2096,0.802065,210.1282
2097,0.803494,210.1282
2098,0.803718,210.1282
2099,0.804793,210.1282
2100,0.805507,210.1282
2101,0.805544,210.1282
2102,0.805621,210.1282
2103,0.806455,210.1282
2104,0.806831,210.1282
2105,0.807401,210.1282
2106,0.807447,210.1282
2107,0.807457,210.1282
2108,2.901,210.1282
2109,0.870654,210.1282
2110,2.214616,210.1282
2111,0.809041,210.1282
2112,3.313086,210.1282
2113,0.809489,210.1282
2114,0.809814,210.1282
2115,0.809956,210.1282
2116,0.810154,210.1282
2117,0.810281,210.1282
2118,0.810506,210.1282
2119,1.8136,210.1282
2120,0.811525,210.1282
2121,0.81282,210.1282
2122,0.812839,210.1282
2123,0.813546,210.1282
2124,0.813828,210.1282
2125,0.81481,210.1282
2126,0.223909,210.1282
2127,0.815267,210.1282
2128,1.507089,210.1282
2129,0.816316,210.1282
2130,0.816426,210.1282
2131,0.817015,210.1282
2132,0.817949,210.1282
2133,0.817949,210.1282
2134,0.818245,210.1282
2135,0.819065,210.1282
2136,0.819761,210.1282
2137,0.819909,210.1282
2138,0.820201,210.1282
2139,1.167942,210.1282
2140,0.821945,210.1282
2141,0.822104,210.1282
2142,1.434265,210.1282
2143,0.823491,210.1282
2144,1.453013,210.1282
2145,0.824354,210.1282
2146,1.003694,210.1282
2147,1.204909,210.1282
2148,0.825594,210.1282
2149,0.825894,210.1282
2150,1.254868,210.1282
2151,0.82659,210.1282
2152,0.826603,210.1282
2153,0.592672,210.1282
2154,0.827281,210.1282
2155,1.134869,210.1282
2156,4.887659,210.1282
2157,0.828759,210.1282
2158,0.829439,210.1282
2159,0.829788,210.1282
2160,0.830346,210.1282
2161,0.831306,210.1282
2162,0.831604,210.1282
2163,0.83224,210.1282
2164,0.833518,210.1282
2165,0.833619,210.1282
2166,0.400355,210.1282
2167,0.834604,210.1282
2168,0.834848,210.1282
2169,0.834854,210.1282
2170,0.835049,210.1282
2171,0.835902,210.1282
2172,0.836589,210.1282
2173,0.836676,210.1282
2174,0.836685,210.1282
2175,0.837673,210.1282
2176,1.139758,210.1282
2177,0.838026,210.1282
2178,0.8383,210.1282
2179,0.841105,210.1282
2180,0.841416,210.1282
2181,0.841818,210.1282
2182,0.842183,210.1282
2183,0.842783,210.1282
2184,2.294831,210.1282
2185,0.843566,210.1282
2186,0.84453,210.1282
2187,0.844822,210.1282
2188,0.845025,210.1282
2189,0.845438,210.1282
2190,4.408628,210.1282
2191,1.245997,210.1282
2192,1.594936,210.1282
2193,2.469505,210.1282
2194,0.847112,210.1282
2195,0.847883,210.1282
2196,0.848258,210.1282
2197,0.848726,210.1282
2198,0.848861,210.1282
2199,0.279657,210.1282
2200,0.850111,210.1282
2201,1.209708,210.1282
2202,2.31854,210.1282
2203,0.850923,210.1282
2204,0.443341,210.1282
2205,0.851052,210.1282
2206,0.851781,210.1282
2207,0.877614,210.1282
2208,0.852909,210.1282
2209,0.853513,210.1282
2210,0.853589,210.1282
2211,0.854458,210.1282
2212,0.855151,210.1282
2213,0.855182,210.1282
2214,0.855313,210.1282
2215,0.855433,210.1282
2216,0.855983,210.1282
2217,0.536145,210.1282
2218,0.857814,210.1282
2219,0.85795,210.1282
2220,0.858114,210.1282
2221,0.85842,210.1282
2222,0.858622,210.1282
2223,0.860523,210.1282
2224,0.860717,210.1282
2225,0.861019,210.1282
2226,0.861163,210.1282
2227,0.861317,210.1282
2228,0.86162,210.1282
